Tag	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
TCGA-BR-4256-01	0.0370916350933525	0	0.00193107909304298	0.0729982558252691	0	0.122577696319295	0.0789666772039289	0.0201902730759477	0.0123853191357527	0	0.0483531988607787	0	0.0639825567397682	0.107023289640565	0.0630200121601003	0.131791323267268	0	0.0239181649053247	0.10687385762989	0.0282509647118033	0	0.0806456963379135	0.06	0.13777868987105	1.0265464512065
TCGA-BR-4257-01	0.00731601050858845	0	0	0	0	0.115722913637161	0.145454790983989	0.0193425443696796	0.0154856385466734	0.0278078011903046	0	0.0168783709036356	0	0.25939548665872	0.0569403408923363	0.230976878357275	0.0317329950108007	0	0.013059572828917	0	0	0.059886656111919	0.02	0.271983763511747	0.985346430734628
TCGA-BR-4267-01	0.0355013052124745	0	0.0420482820298848	0	0	0.286415495856841	0	0.000224803530640879	0.0211041941372587	0	0.0339027906746708	0	0	0.137066211109316	0.0349695220382611	0.159746792808488	0.0120280089807306	0.0182077196767539	0	0.126536626118207	0	0.0922482478264725	0.25	0.0703138973309253	1.06420312260853
TCGA-BR-4279-01	0.0291905994952426	0	0.090871400377843	0.062987594450932	0	0.130553127477388	0.0710290162877005	0	0	0.0302508504558128	0.0116401942655845	0	0.0319848492273507	0.142791799182836	0.0421716309044568	0.151289533512314	0.0437795960233523	0	0.0342635168064079	0.0477281980319939	0.00856341426280853	0.0709046792379758	0	0.430308629451178	0.902531710282916
TCGA-BR-4280-01	0.0228348875350359	0	0.0769332971483921	0.0329145521032502	0	0.0987808061533366	0.182890908526704	0	0.0399037567670732	0.0466963745420175	0.00737843017859214	0	0	0.102570924505875	0.133348288939553	0.180593631736068	0.0256354816330677	0	0	0.0443674733171399	0.00515118691389493	0	0.03	0.183149923391107	1.01233337385471
TCGA-BR-6452-01	0.0542529066456597	0	0.04538038200183	0.0597733070520223	0	0.172471915887759	0.124699375435698	0.031454970477872	0.052024499174715	0	0.030413170893205	0	0	0.197547521899545	0.0635475687249167	0.151990488190644	0.0110138381484227	0	0	0.00543005546771017	0	0	0.02	0.240967060407573	0.987450941491286
TCGA-BR-6453-01	0.145837257133141	0.129067772126505	0.0490367673719143	0.143009156210489	0	0.0567031841167102	0.0186925139085641	0.0162368054675112	0.124810418256972	0	0	0.0315894017190447	0	0.0819495684701709	0.00537250528971806	0.0935068944170587	0.0319137541050509	0.0285374742065551	0.0437365272005951	0	0	0	0	0.417344994073205	0.908149392027282
TCGA-BR-6455-01	0.0666962455868549	0	0	0.23854281836533	0	0.104188751478249	0.0416133232128835	0.0274006081096018	0.0709864334973727	0	0.000246246593555793	0	0.0260856781891873	0.144913799032366	0.118693708593836	0.136223787231837	0.0164419413095664	0	0	0.00796665879936002	0	0	0	0.337057460007234	0.949694706669642
TCGA-BR-6456-01	0.0244526293450505	0	0	0.0886183877348916	0	0.240585683196815	0.000741882192219021	0.0284662965777692	0.104838064830902	0	0	0.0610412970235025	0.00408036946056074	0.114034225802047	0.090434675909052	0.176121408170512	0.0311162577726774	0	0.0309303302419455	0.00453849174205431	0	0	0.02	0.234101250408389	0.997555768904985
TCGA-BR-6457-01	0.0244616702370234	0.0474521046177671	0.0853286325240907	0.161985677917911	0	0.161014223934262	0.0250654978839533	0.00130961260658356	0.0906171836226208	0	0	0.0455402991560865	0.0150860274190563	0.0310609528509855	0.0855629765060316	0.0669580672405802	0.0521917366767702	0	0.106365336806278	0	0	0	0.02	0.293076178601137	0.962492753521002
TCGA-BR-6458-01	0.0241864694996181	0	0.0150063871244394	0.161561181113475	0	0.131234282726991	0.0365577173550292	0.047497852941016	0.064356735864965	0	0.00211862966647695	0.00664218084166159	0.00305951209127432	0.133417948592267	0.113751145095606	0.134675953925127	0.103650935101953	0	0.022283068060101	0	0	0	0.02	0.256593017219669	0.983755191697716
TCGA-BR-6563-01	0.118192711894006	0	0.117708881061753	0.24535719647538	0	0.0714474878696301	0.00915339701678426	0.0178895072890507	0.0654450972311652	0	0	0.0177683373758026	0.0110905781219771	0.0827124039773987	0.0581844227126967	0.0713715551326358	0.0692582909485631	0	0.044420132893157	0	0	0	0	0.420999286034325	0.906573972505815
TCGA-BR-6564-01	0.05161173923886	0	0	0.212482214812577	0	0.240363197632932	0	0	0.101060164428153	0	0	0.0344687907744638	0.016285973554727	0	0.0987416294003826	0.149818545637281	0.0105078500998556	0	0.0846598944207674	0	0	0	0.01	0.311936011839712	0.963876434920527
TCGA-BR-6565-01	0.00987431284105228	0	0.0571336309976034	0.128126549992388	0	0.158797102713285	0.0535984433093514	0.0268708342656686	0.0479453349595545	0	0	0.039653156810659	0.00916818784632172	0.22611856726283	0.0872946190553107	0.106780615266783	0.0144002103154337	0	0.0342384343637592	0	0	0	0	0.354927852936376	0.9388412689529
TCGA-BR-6566-01	0	0.00112521257132376	0.0396105544275418	0.0990105306281588	0	0.145123427856505	0.0276981967071652	0.0159646511539256	0.0908096760340702	0	0	0.0635833998227405	0	0.230835783709541	0.0811504521602049	0.1633280281421	0.0324046346383117	0	0	0.0052147550211538	0	0.00414069712725657	0	0.417494329357814	0.909576487417878
TCGA-BR-6705-01	0.0418512188918815	0.0148047559510341	0.0431576505287323	0.137159271243724	0	0.149708012891167	0.00278920613224246	0.00686484811667693	0.11103386376004	0	0	0.0256672928811099	0.0125420818577693	0.144208120441906	0.0867846364486735	0.117914239728605	0.0245362623780285	0	0.08097853874841	0	0	0	0.02	0.222944458089116	0.993801427145655
TCGA-BR-6707-01	0.015131547121967	0	0.0299337679589182	0.341336224937284	0	0.0171609251831822	0.116198491505657	0.026334670658788	0.0738431717643607	0.0103668357127212	0	0.0194333912103492	0.00141296473340478	0.150968431417089	0.087431333477131	0.0834669353524603	0.00868448323031925	0	0.0182968257363688	0	0	0	0	0.440892075721834	0.897538449048737
TCGA-BR-6709-01	0.00664152901182445	0	0.0731029555891479	0.232706215060381	0	0.126829400676328	0.0696503431193895	0.0239632859506206	0.0633087739158445	0	0.0107797330246831	0	0.00781287888605291	0.117413485934541	0.0769776575382584	0.190813741292929	0	0	0	0	0	0	0	0.428612307184748	0.902872563328412
TCGA-BR-6710-01	0	0	0.300177205088065	0.202415386124594	0	0.153504468368662	0	0	0.0771539104569958	0	0	0.0239637379328453	0.00742570806287668	0	0.0234594660773016	0.0436057420006839	0	0.00491095863434054	0.163383417253635	0	0	0	0.02	0.202689372017159	1.00077817032884
TCGA-BR-6801-01	0.0269557479447816	0	0	0.0421299760283045	0	0.297063424264683	0	0.00777228399770103	0.0690326228477365	0	0.0254665001487673	0	0.0020911685487249	0.293469096113941	0.0469594119568052	0.156187350763719	0	0.0087423650779788	0	0.0191284760968768	0.00500157620998026	0	0.18	0.0918522161490581	1.07508679264894
TCGA-BR-6802-01	0.0475744901512898	0	0.0297041955027232	0.240396962794301	0	0.0161992919663876	0.151506364875409	0.0448930245092405	0.0967129271404891	0	0.0992512472996809	0	0.00185686409394949	0.0533316840377619	0.0371138953869313	0.0643275508611288	0	0.100429627789573	0.00886047220844497	0	0	0.00784140138268882	0.02	0.266816613248675	0.983765587009673
TCGA-BR-6803-01	0.0122975532105054	0.0403489244654907	0.0898245139565209	0.237451924844884	0	0.132504018886971	0.0327688665170334	0.0210260886819256	0.128930559967646	0	0.00638954042997117	0	0.00273126217664527	0.0132283153475886	0.0860593899040356	0.124062745803257	0.0545556097813038	0	0.0178206860262201	0	0	0	0	0.353081035252555	0.938706685790387
TCGA-BR-6852-01	0.0191539861732086	0	0.065754400721604	0.257287159371302	0	0.0587885378780289	0.074274207160583	0.0444504045007453	0.0441394204210521	0	0.00841719731756653	0.0531191671820431	0	0.11399495677608	0.052780936487231	0.149661870754536	0.0087843006134068	0.00498029683768029	0.0444131578049323	0	0	0	0	0.431755742774622	0.901218880213151
TCGA-BR-7196-01	0.0897353203240892	0	0.130390722202108	0.155616771356003	0	0.139832799230209	0.0623814426072896	0.00323163909686445	0.014800280103312	0	0.0145063617879731	0.0139557967363153	0.0203403872345299	0	0.150811582761937	0.100683436890034	0.0251119941947158	0	0.0786014654746194	0	0	0	0	0.405534180984094	0.913364744122815
TCGA-BR-7197-01	0.079237167567471	0	0.0556991183096251	0.0465953298986657	0	0.15656378925964	0	0	0.0664044806441132	0	8.26903911762818e-05	0.00782153300702496	0	0.373498356437731	0.0881495829753993	0.103288408402315	0.00166165117239254	0	0.0209978919344452	0	0	0	0.02	0.194370410073232	1.02887798464975
TCGA-BR-7704-01	0.0175233210396191	0	0.0507301524185579	0.200426967226661	0	0.163405777794957	0.0430529128101301	0.0360727830308789	0.103956690563987	0	0	0.0714536064090799	0	0.0886293563280675	0.103187526386524	0.0911250067111684	0.0241864878496509	0	0.00624941143071814	0	0	0	0	0.370881913416567	0.934760750391509
TCGA-BR-7707-01	0	0	0.0489230101982589	0.0916996517783744	0	0.10820361323362	0.119443946618937	0.0327481968220029	0.0575356169821151	0	0.0998266018878095	0	0	0.0763336511889282	0.0929645193010613	0.103125136260141	0	0.0355661326590674	0	0.108642256130267	0	0.0249876669394174	0.02	0.284008209129657	0.971770325175916
TCGA-BR-7715-01	0.0530911729845816	0	0	0.047579096473115	0	0.178807243867467	0.0143591421925198	0.0332465845991827	0.0228398719866204	0	0.00649914155970902	0.000154406469262796	0	0.466492909454725	0.0592951008837452	0.0990431086758552	0	0	0.0185922208532169	0	0	0	0.02	0.217046339842173	1.03767543898176
TCGA-BR-7716-01	0.0623078670017226	0	0.00952332086606009	0.134476106223599	0	0.172054480384189	0.062556867248511	0	0.085679414349718	0	0	0.0126520628596179	0.0119749733555647	0.0762758829869863	0.153193239906368	0.113454227692133	0.0319699020240829	0	0.0738816551014462	0	0	0	0	0.425520323582704	0.904427987174622
TCGA-BR-7717-01	0.123307652109112	0	0.0272874679758306	0.113174485655085	0	0.11289802382848	0	0.0157942101770175	0.120011837790184	0	0	0.0393281293910725	0.00458467468898655	0.167495205078102	0.0625406420175366	0.136122809493928	0	0	0	0.0724239555777942	0	0.00503090621687148	0.03	0.176904626740148	1.01787270716441
TCGA-BR-7722-01	0.0225168559219644	0	0.0303609709161814	0.0781000862193366	0	0.26251017939916	0	0	0.0912289938868693	0	0	0.0612990735499162	0.00598285305619947	0.0618453146672145	0.025733973701109	0.101095405648909	0.0800270401325827	0.00243355388682024	0.176865699013737	0	0	0	0.02	0.26541038237957	0.976092252871684
TCGA-BR-7723-01	0.0403836992552941	0	0.100851798701832	0.134414498826377	0	0.11808749744495	0.0392866612291645	0.0445417626288221	0.0693352338135436	0	0	0.00950878555885243	0	0.263883721110239	0.0624907294854986	0.105123952088509	0	0	0.0120916598569186	0	0	0	0.02	0.276843282200201	0.974572188154542
TCGA-BR-7851-01	0.0745145723559286	0	0.0633298100623664	0.104202796224153	0	0.196679610952765	0.0387727987767746	0.0250472086893262	0.0893372144683187	0	0	0.0356188706772339	0.0102420208777312	0.162739172397506	0.0821730093102204	0.0941644164472591	0.0102817655491792	0	0	0.011994882848856	0	0.00090185036238179	0.06	0.127111905628862	1.03782916880251
TCGA-BR-7901-01	0.0555316535436528	0	0.0135567375354837	0.0766598454663508	0	0.120323210099175	0	0.0105838151904142	0.0794432622636313	0	0	0.01847332115488	0	0.338812789121704	0.107233733293374	0.125253049480803	0.00300662782412008	0	0	0.0468687043372256	0	0.00425325068918495	0	0.337677048005872	0.957493029493965
TCGA-BR-7957-01	0.0774281041756278	0	0.004490737836235	0.0566844379827869	0	0.180687501096394	0.011631603377166	0.0509757083691752	0.0495547264328627	0	0	0.0232339015201945	0	0.165397861535907	0.0680047743203055	0.12576352389669	0.0104690164561012	0	0.159040291826003	0	0	0.0166378111745513	0.09	0.11928467131168	1.0359589573829
TCGA-BR-7958-01	0.0099793311069534	0	0.0260239491562501	0.31524874153501	0	0	0.201253855213454	0.00941886588734437	0.047043127775028	0	0	0.0467328120353486	0.0014246218890811	0.0409248625973298	0.115395897240914	0.0742485538289612	0.0309598186071484	0.0359436667590801	0.0444077967514712	0	0	0.000994099616626218	0	0.476927233946961	0.878108239214341
TCGA-BR-7959-01	0.0785063705727849	0	0.0169555220106626	0.0659241277103546	0	0.228553927432184	0.0520402902685026	0	0.0389050943757671	0	0.0427336465443882	0	0.042637189605595	0.0529482170743307	0.106037934728631	0.164048337731045	0.0122920768965643	0.00969336011660266	0.0833808128437673	0	0	0.00534309208881972	0.1	0.115494872277125	1.03518266500834
TCGA-BR-8058-01	0.0447724161684552	0	0.0519057414235735	0.11123182529304	0	0.25743920701274	0.0538204852826137	0	0.0478940508074733	0	0	0.031587810216238	0.00871904644706852	0.0429573624541284	0.113114338134058	0.140427601203092	0.0165634565516545	0	0.0795666590058644	0	0	0	0	0.363261657196843	0.933219452673338
TCGA-BR-8059-01	0.0293954742382543	0	0.158843870301284	0.0762407180626179	0	0.139321085533425	0.0694850392805803	0.023512414660814	0.0440644277457586	0	0.0221294145485488	0.00868494461286854	0	0.184043331379806	0.0710748260980768	0.117918061372424	0.00874839961912218	0	0	0.0371715734332824	0.00559061291777104	0.00377580619536684	0.02	0.234407862557475	0.985535887600262
TCGA-BR-8060-01	0.00385328669631922	0	0.137503742545518	0.0196371108859059	0	0.104895186906232	0.00987623027023248	0.0288781260086034	0.00826366642592387	0.00677799026497446	0	0.0707381635210059	0	0.218551662227398	0.0901015254162951	0.136192021784378	0.0483453680261505	0	0	0.0956894722335435	0.0206964467875202	0	0	0.313274227651762	0.95975997322045
TCGA-BR-8077-01	0.0185666571264617	0	0.0409747176038156	0.168554273288795	0	0.0689376387490577	0.0556245823163547	0	0.11695770209778	0	0	0.0599693772715003	0.0040759172090391	0.201067823912686	0.103652383077197	0.0691634777647242	0.0622355460419238	0.00609567978754042	0.0160332022547427	0	0.00439053825853207	0.00370048323984854	0	0.330965036746359	0.951353721338509
TCGA-BR-8080-01	0.00140971632331714	0.0678294555722038	0.041365649594116	0.147594902271005	0	0.211547769877101	0.000545406305239839	0.000179656288074578	0.10696264583206	0	0	0.0358142832259413	0.00727336357463972	0.0982085512495849	0.0625426764647289	0.106833407831565	0.0379272907195453	0	0	0.0414640918355511	0.0300014623379573	0.00249967069736902	0.02	0.256794920305173	0.98170056903331
TCGA-BR-8081-01	0.0591816094328733	0	0.0356980380826107	0.139316834243551	0	0.156122832413078	0.0490888351436868	0.0508380713818298	0.0413062055391347	0	0	0.0195245428684709	0.00846494531385985	0.109025514020253	0.13717733154906	0.121034542598499	0.0260517669266708	0	0	0.0471689304864225	0	0	0	0.469454497876729	0.882236763455966
TCGA-BR-8284-01	0.0620133988430808	0	0.0238533847295829	0.345787443244672	0	0.123148303169988	0.0664408337193318	0.00542912471251133	0.0522476140841149	0.011980152125142	0	0.0238327458346314	0	0.0515405155007725	0.0596561487530224	0.132064282521269	0.000520887887942703	0	0.0384142872901864	0	0	0.00307087758375163	0.01	0.302693166514742	0.969543390488791
TCGA-BR-8286-01	0.00537965987260278	0	0.00369637638139497	0.171443608415145	0	0.0937990308732454	0.0462452139934399	0	0.105302983599203	0	0	0.0361774964384774	0.00801762178144783	0.120002323603221	0.0636982519345229	0.154049653152744	0.0755064557916983	0.00711100278026637	0.0176393298177496	0.0896975627567278	0	0.00223342880811514	0.02	0.244810210210783	0.989390418946598
TCGA-BR-8289-01	0.04788025123224	0	0.0463551654571944	0.0406580502576438	0	0.196899349871762	0	0	0.0400011069135763	0.0149332473236873	0	0	0	0.302130209984777	0.0646422842811148	0.161742311852124	0	0	0.0847580228258809	0	0	0	0.18	0.0912004564206894	1.0650938360534
TCGA-BR-8291-01	0.0233241710391291	0	0.00583777007164923	0.178581186143109	0	0.10245130231446	0.032204016860263	0	0.0742112155285564	0	0	0.0348852627913285	0.0122403067192151	0.0249638164176	0.0183215599035719	0.295576911126091	0.0615800141867182	0	0.132950253625828	0	0.00287221327248096	0	0.02	0.252182777068455	0.981495675326017
TCGA-BR-8295-01	0.335416558393103	0	0.156429080398655	0.0529163401127503	0	0.0684934726019037	0	0.0337459682336565	0.0695544325600537	0	0	0.0251648439333286	0.00630429513606568	0.149536138564802	0.0487273134774031	0.0304813517222143	0.0172244365642253	0	0.00600576830183885	0	0	0	0.52	0.0190579591181732	1.07966201027024
TCGA-BR-8296-01	0.129280019368824	0.0851154421323122	0.0646226979291008	0.126669511297577	0	0.198278942372558	0.0380176557401171	0	0.112622194613253	0	0	0	0.00432761052106761	0.0683149689818964	0.0537113995500342	0.047637439757786	0.00142488380993906	0.0328906031839748	0.0370866307415602	0	0	0	0.01	0.312529740608574	0.955804459953735
TCGA-BR-8297-01	0.143014912923505	0.00730899282872213	0.0265917845956783	0.107400950142732	0	0.156292467891311	0.00175728338229624	0.0143879992480235	0.133493802377331	0	0	0.0627610693404347	0.00383021689992486	0.0306268549306423	0.0905520644921059	0.0798567381036475	0.0255225162463667	0.00594601667778645	0.110656329919493	0	0	0	0.02	0.209097060742676	1.00273601213987
TCGA-BR-8361-01	0.028107527888805	0	0.0153016871850223	0.26617997878004	0	0.0140926995486694	0.0982600399249946	0.0612522668672187	0.150374301897846	0	0	0.0267012479588227	0	0.0390011300382503	0.0777767331231003	0.0824063222789598	0	0.0931818760135881	0.0155117511392914	0	0.0139365749774522	0.0179158623779383	0.06	0.143338175178329	1.0431713865005
TCGA-BR-8364-01	0.0553281592071112	0	0	0.120667306375504	0	0.217716702224103	0	0.000634360450103914	0.0695064653379173	0	0	0.031294475236161	0.00673517489830486	0.0574191651311927	0.0438011328839464	0.221654174124485	0.0713100489349914	0.00309849973062109	0.100834335465558	0	0	0	0.02	0.194626779763841	1.00533953499678
TCGA-BR-8365-01	0.0841959925153577	0	0.0835433869417479	0.15243965658682	0	0.280421371355926	0	0.00971455763115735	0.0458145139084792	0	0	0.036753710276585	0.0181793336493553	0	0.0550435678472616	0.138390737603791	0.0234248983492861	0.00740590055568177	0.0646723727785505	0	0	0	0.02	0.191085040353679	1.00921615871322
TCGA-BR-8366-01	0.0299529805189013	0	0.0510655431171163	0.081961789213884	0	0.128663831207669	0.113616659701133	0.0145924893592429	0.0235150056742378	0.032259508646901	0	0.0639102288104823	0	0.0761109168501275	0.159840796840454	0.164335575094098	0.0126751533232648	0	0.0474995216424887	0	0	0	0	0.526546055361442	0.851619624402298
TCGA-BR-8367-01	0.0515733314778561	0	0.0123633015400692	0.0842260510110524	0	0.303337680035243	0	0	0	0	0	0.0258301161409144	0.0152665281655344	0.0344117176881658	0.0339320819823372	0.266790182218334	0.0487937063220777	0.0123019776585917	0.111173325759824	0	0	0	0.17	0.0967504313905209	1.04547222556551
TCGA-BR-8368-01	0.0216622291601698	0	0.078762186136345	0.150129887231412	0	0.253470315930739	0.0825636180290931	0.056425359029669	0.111521062834481	0	0.0204491601194096	0	0	0.0539096709955555	0.0460744031667295	0.096378729968724	0.0215767581770964	0	0	0.00707661922057599	0	0	0.06	0.129586210827092	1.04394293480662
TCGA-BR-8369-01	0.165486057684678	0.0608896664148937	0	0.0693617259964651	0	0.230981704657759	0	0	0.106514085465928	0	0	0	0.0105016311115455	0.10934310460247	0.0745221086075019	0.0864554466468734	0.0331037387738892	0	0.031936369756509	0.020904360281487	0	0	0.12	0.109805093100812	1.04370513267373
TCGA-BR-8371-01	0.321860579302616	0.0188515214795276	0.00663479565873404	0.106385072088386	0.0312310493528824	0.181604170277678	0	0	0.112419499754877	0	0	0.0284941150614674	0.0110360592643895	0.0447054290099018	0.0178932413278343	0.0498462541871925	0	0.0372522943127115	0.0317859189218029	0	0	0	0	0.347136053406167	0.946496485167096
TCGA-BR-8372-01	0	0.0183993336329071	0.00939686561655534	0.191060409167368	0	0.0318529218788995	0.181875172263362	0.0580615843661532	0.0135145442657156	0.00401920957852723	0	0.00328722732361106	0	0.131283824538261	0.102832210369234	0.163484244600777	0.0643094336778482	0	0.0256184466359498	0	0	0.0010045720848305	0	0.366294031770472	0.93199995285064
TCGA-BR-8373-01	0.0374824463134455	0	0.0130399645366694	0.00864267151451515	0	0.262348243483307	0.0306420810526567	0	0.051785305745736	0	0.0257642988510069	0	0.0357135331551183	0.265646468923382	0.0810090259737549	0.0658215132428999	0.0366951592869402	0.02142539366433	0.0545180621595699	0	0	0.00946583209666745	0.31	0.0563237038783347	1.07247884570181
TCGA-BR-8380-01	0.0662948228623967	0	0.0582397576813769	0.11805495692766	0	0.1543255711466	0	0.0392770847421923	0.043666077349744	0	0	0.0157624323356537	0.0194854115500142	0.106729252945409	0.075822091451878	0.157724032282525	0.0423855638566977	0	0.102232944867853	0	0	0	0.14	0.107114184435241	1.0344230503319
TCGA-BR-8381-01	0.0220991876129549	0	0.137648324518438	0.293846930408682	0	0	0.100680690227268	0.051837701083406	0.101196792698866	0	0	0	0	0.0978638775891357	0.0687844223948842	0.105528619683141	0.0154513409590838	8.38668343005339e-05	0.00497824598983969	0	0	0	0	0.404680774026836	0.913987247958786
TCGA-BR-8382-01	0	0	0.0651335310995726	0.0591447784785066	0	0.123795018828221	0.134622882872377	0.00369085067365804	0.0293484731915192	0	0.0277819960178617	0.073594497573926	0	0.134348981193029	0.166262704080331	0.104779495007095	0.0228510715761922	0	0.0192187993839905	0	0	0.035426920023721	0.02	0.232121502335254	1.00283815402346
TCGA-BR-8384-01	0.0690034834134541	0	0.0128730869667628	0.186815110557687	0	0.230443565755014	0.0164186141871382	0	0.0400481934994771	0.012059555789368	0	0.0223181639416235	0.00723003881068737	0	0.0487401302706202	0.186536473126244	0.0622999775956832	0.0180964279927392	0.0871171780935017	0	0	0	0.02	0.217675718465454	0.998029466652046
TCGA-BR-8483-01	0.098256250847323	0	0.0613363821770068	0.0728618833461677	0	0.149744299871446	0.00218169237976802	0.032765273384729	0.0344255569834322	0	0	0.00882294667121218	0	0.319073435824518	0.130006042552519	0.0696414497574479	0	0	0.0208847862044291	0	0	0	0.1	0.11474966559717	1.06087329888615
TCGA-BR-8484-01	0.0464605350776806	0	0.0377298906063346	0.0451934387573524	0	0.226860978609661	0.0192139234025562	0.0452946275700893	0.0543647985532435	0.0333971199529043	0	0.0206530646700332	0	0.176718098388705	0.0935712224472501	0.136608008503198	0.0104902314206815	0	0.045199361386447	0	0.0082447006538635	0	0.03	0.176864612187173	1.01688393264015
TCGA-BR-8485-01	0.0515147141749916	0	0.0802358131498705	0.266714920961298	0	0.168113614388655	0.0654340742466665	0	0.0555523546967847	0	0	0.0317990091423979	0.0117003830173378	0.122347093077747	0.0293214549142544	0.0633781320741954	0.00596152216070281	0.00540505660120029	0.0425218573938971	0	0	0	0.03	0.180381270372418	1.01903995768906
TCGA-BR-8487-01	0	0.00225340458572521	0.0736397560428393	0.0727235688684049	0	0.187282921695418	0.0836312401665224	0	0.0524688505308561	0.0121099028988066	0	0.0182686586277963	0	0.170394500681056	0.105694020097622	0.178076549657431	0.0103192988424263	0	0.0331373273050958	0	0	0	0.02	0.188646374035062	1.01162598670285
TCGA-BR-8588-01	0.095578250540828	0	0	0.208542354325496	0	0.0479651232684776	0.0231193755931384	0.0430377361952139	0.0625610168371232	0	0	0.041316971538556	0	0.12317180214743	0.0694206902717864	0.0946104265541015	0.0336169030666752	0.00117542534275702	0.109887007409797	0	0.00654130862021157	0.0394556082884083	0.05	0.161428613025095	1.01946306143412
TCGA-BR-8589-01	0.0187155986522741	0	0.0228268400524672	0.371762703068968	0	0	0.152374395870405	0.0672972776331732	0.014052248862148	0.0282891818149187	0	0.0080625724991821	0	0.0366844630722856	0.0919352474863215	0.0844567927379163	0.0601406498064123	0	0.0428217589836991	0	0	0.000580269459829827	0	0.318750191965052	0.960037850337841
TCGA-BR-8590-01	0.0470289259451714	0	0.037960585658584	0.0966263381159808	0	0.249316162389096	0.00901014967735737	0.00245968470246081	0.0774849538685247	0	0	0.0220135828389396	8.53010043146562e-05	0.0799079582798866	0.069087218890637	0.211407512689938	0.00798007234427239	0.0102389437717114	0.0793926098231251	0	0	0	0.02	0.247630269304356	0.983470254018456
TCGA-BR-8591-01	0.0347763420058088	0	0.0643653381720423	0.0383886222859295	0	0.117486825833614	0.0169819869385328	0.0466544168966642	0.0862926229211473	0.00780959912760803	0	0.0674830718902367	0	0.226453961397716	0.138702867698007	0.112562063793685	0	0	0	0.0296770035000491	0	0.012365277538959	0.02	0.234173059116565	1.00144414687506
TCGA-BR-8592-01	0.137325572224013	0.0169451528607677	0.0904214057810249	0.0825876009795516	0	0.314859526184179	0.0258061680846654	0	0.0406436697852116	0	0	0.0163676942600096	0.0075860105216809	0	0.0295166730751332	0.181751959414678	0.0122812109625588	0	0.0439073558665255	0	0	0	0.02	0.218844247929221	0.994303428178537
TCGA-BR-8676-01	0	0	0	0.338543265127747	0	0	0.171464816470305	0	0.0728466241145294	0.0542479528242884	0	0	0	0	0.0593934067354338	0.24343456043997	0.0340439245271169	0	0	0	0	0.0260254497606092	0.04	0.165456746416722	1.03324497157147
TCGA-BR-8677-01	0.0124934888061346	0	0	0.326629693375185	0	0.0192131971686139	0	0.0678557712083016	0.0996389805706598	0	0	0.0869920099373157	0.0205815857391094	0.03612748248756	0.211668595064853	0.0541441244225943	0.0196309722039115	0	0.0450240990157616	0	0	0	0	0.364665915629003	0.956765930491979
TCGA-BR-8678-01	0.0164069690514398	0	0	0.139968732420388	0	0	0.045036938138869	0.0546003359705529	0.00292009555594066	0	0.0647413478709531	0	0	0.389437101793777	0.188820026520067	0.0675616293372773	0	0	0	0	0.0305068233407343	0	0	0.508959683947298	0.86371634169066
TCGA-BR-8680-01	0.0403286119652905	0.00695246198104261	0.0311431464571324	0.163893701076325	0	0.122791186019661	0.00475206937040556	0.0589600903381517	0.0677558376007458	0	0.0345595135040949	0	0	0.195419243497433	0.0437226682626644	0.109841836738753	0.023431433959267	0	0	0.0672343469090043	0.0292138523200292	0	0.38	0.040415148554656	1.07622476232656
TCGA-BR-8682-01	0.00201256516091109	0.0342615836863046	0	0	0	0.196586996774338	0	0	0.0660097183128043	0	0	0.0514700345572873	0	0.408496627338565	0.0283665078200579	0.136510219236811	0	0	0.0762857471129205	0	0	0	0.02	0.266623359269242	1.00029877879299
TCGA-BR-8683-01	0.0778104717112345	0	0	0.134119677617928	0	0.16512814620756	0.0290434189735035	0.0483966934454562	0.138360362723649	0	0.0184300405066246	0	0	0.110034024058591	0.0726100788224531	0.0863993493116302	0.0710220682409111	0.0271284666021875	0.0171892637096909	0.00432793806858168	0	0	0.16	0.101023471648346	1.05013649878047
TCGA-BR-8686-01	0.0783117618190755	0	0.0724408336295952	0.221630983330608	0	0.204979428188877	0.0286903625418882	0.00299639189245536	0.0517447327380706	0.0189364117905659	0	0	0.0150342936380164	0	0.140608014019967	0.129295501010961	0.00607370293775852	0	0.0183223215838159	0.0109352608783455	0	0	0.02	0.286813010448274	0.975243442756799
TCGA-BR-8687-01	0.0379241467737636	0	0.0218377923282581	0.0182545345448564	0	0.369673447184667	0.00329979218509667	0	0.0267980548912036	0	0	0.0252418542064818	0.00385804781914281	0.0351135479134353	0.0729995204890374	0.201896091174123	0.12233048172002	0	0.0607726887699138	0	0	0	0.14	0.104667759307358	1.04289248439601
TCGA-BR-8690-01	0.00301799629963372	0.000348778048509199	0.0855985723228887	0.269454795080108	0	0	0.113766183587791	0.00106530698567727	0.0996650135183779	0	0	0.0268160555035078	0.00512710933923725	0.125844335313874	0.0753893941811064	0.137197496306543	0.0104204356724298	0.000977493554525947	0.0449649191961373	0	0.000346115089653435	0	0	0.390254779172915	0.920602282699052
