Tag	Cardiolipin Metabolism	Cardiolipin Biosynthesis	Cholesterol Biosynthesis	Citric Acid Cycle	Cyclooxygenase Arachidonic Acid Metabolism	Prostaglandin Biosynthesis	Purine Biosynthesis	Pyrimidine Biosynthesis	Dopamine Biosynthesis	Epinephrine Biosynthesis	Norepinephrine Biosynthesis	Fatty Acid Degradation	Fatty Acid Elongation	Fatty Acid Biosynthesis	Folate One Carbon Metabolism	Folate biosynthesis	Gluconeogenesis	Glycolysis	Glycogen Biosynthesis	Glycogen Degradation	Heme Biosynthesis	Hexosamine Biosynthesis	Homocysteine Biosynthesis	Remethylation	Transsulfuration	Ketone Biosynthesis and Metabolism	Kynurenine Metabolism	Methionine Cycle	Pentose Phosphate	Nicotinamide Adenine Metabolism	ADP-Ribosylation	Nicotinamide Adenine Dinucleotide Biosynthesis	Nicotinate and Nicotinamide Metabolism	Sirtuin Nicotinamide Metabolism	Polyamine Biosynthesis	Prostanoid Biosynthesis	Pyruvate Metabolism	Retinoic Acid Metabolism	Retinoid Metabolism	Retinol Metabolism	Steroid Hormone Metabolism	Aldosterone Biosynthesis	Cortisol Biosynthesis	Estradiol Biosynthesis	Testosterone Biosynthesis	Urea Cycle	Vitamin K	Pentose and Glucuronate Interconversions	Fructose and Mannose Metabolism	Galactose Metabolism	Ascorbate and Aldrate Metabolism	Starch and Suctose Metabolism	Amino Sugar and Nucleotide Sugar Metabolism	Glyoxylate and Dicarboxylate Metabolism	Propanoate Metabolism	Butanoate Metabolism	Inositol Phosphate Metabolism	Oxidative Phosphorylation 	Nitrogen Metabolism	Sulfur Metabolism	Steroid Biosynthesis	Primary Bile Acid Biosynthesis	Steroid Hormone Biosynthesis	Glycerolipid Metabolism	Glycerophospholipid Metabolism	Ether Lipid Metabolism	Shingolipid Metabolism	Arachidonic Acid Metabolism	Linoleic Acid Metabolism	alpha-Linoleic Acid Metabolism	Biosynthesis of Unsaturated Fatty Acids	Purine Metabolism	Pyrimidine Metabolism	Alanine, Aspartate and Glutamate Metabolism	Glycine, Serine and Threonine Metabolism	Cysteine and Methionine Metabolism	Valine, Leucine and Isoleucine Degradation	Valine, Leucine and Isoleucine Biosynthesis	Lysine Degradation	Arginine Biosynthesis	Arginine and Proline Metabolism 	Histidine Metabolism	Tyrosine Metabolism	Phenylalanine Metabolism	Tryptophan Metabolism	Phenylalanine, Tyrosine and Tryptophan Biosynthesis	Beta-Alanine Metabolism	Taurine and Hypotaurine Metabolism	Selenocompound Metabolism	D-Glutamine and D-Glutamate Metabolism	Glutathione Metabolism	N-Glycan Biosynthesis	Mucin Type O-Glycan Biosynthesis	Other Types of O-Glycan Biosynthesis	Glycosaminoglycan Biosynthesis	Glycosaminoglycan Degradation	Glycosphosphatidylinositol	Glycosphingolipid Biosynthesis	Other Glycan Degradation	Thiamine Metabolism	Riboflavin Metabolism	Vitamin B6 Metabolism	Pantothenate and CoA Biosynthesis	Biotin Metabolism	Lipoic Acid Metabolism	Porphyrin and Chlorophyll Metabolism	Ubiquinone and other Terpenoid-Quinone Biosynthesis	Terpenoid Backbone Biosynthesis	Caffiene Metabolism	Neomycin, Kanamysin and Gentamicin Biosynthesis	Metabolism of Xenobiotics by Cytochrome P450	Drug Metabolism by Cytochrome P450	Drug Metabolism by other enzymes
TCGA-BR-6566-01	0.486670105071554	0.195556329346003	0.313220155913896	0.44802662360475	0.242740759849027	0.433236177731644	0.319883729298872	0.368770355006184	0.140715336272853	-0.0196250452040042	0.0537088342049498	0.198008956385706	0.288093584400036	0.119743929980274	0.119893251712899	0.248006580473253	0.254804436368079	0.23023122091734	0.229450393154189	0.198609454437465	0.226741497772044	0.408328457119097	0.315801029595589	0.21900751061899	-0.208748568636092	0.167503414526853	0.0432235921995552	0.23600424343545	0.328705525121978	0.3346203709516	0.149332183130305	0.0599321116597119	0.11233996194877	0.152341970319125	0.450264181149007	0.00406565794213287	0.244421188057919	-0.0273241875507035	-0.24974719092008	0.00318921542431772	-0.118735070377094	-0.0579682763760767	-0.136012908210167	-0.0902410896216391	-0.0570826294422784	0.268038193324537	0.310508802790124	0.0538262778231632	0.342728101072819	0.300965106621995	-0.120871786007202	0.0846506545791774	0.281932758577817	0.244069465320299	0.184946966050842	0.068732835945806	0.147388740167742	0.441931351826347	-0.0114565423081259	0.478365258398393	0.20892483700745	0.0449509866014728	-0.14756115919412	0.178707799219179	0.133633863625282	0.104423889080102	0.248860297541357	0.0550859048639956	-0.111601993310693	-0.0183050592572579	0.207990332710992	0.17735765552133	0.274640844344254	0.128830234751892	0.0736159492238416	0.250586900818598	0.254487852773606	0.324886422111185	0.203373592127424	0.243406497611411	0.288370164828241	0.132249145952348	0.0538897728012447	0.145238061797676	0.151613231238661	0.263926648267508	0.14595110841395	0.0288247997450441	0.169188111991706	0.0706675779315182	0.358994340547926	0.303795486978919	0.12433362543844	0.118181944193832	0.139903384929392	0.226575274413675	0.146772182652097	0.142854252501592	0.26772538769904	-0.0450875388742891	0.318924251092597	0.20821739813898	0.0917348433092805	0.116957786247814	0.0374005221730453	0.0795268487532465	0.195534629085722	0.290201659949289	0.0305657638824985	0.234025424857103	-0.0106455283656789	-0.0540360428399011	0.0822121723720487
TCGA-BR-6705-01	0.245376047215686	0.113204938859868	0.267898915645706	0.409280353975337	0.290002505680344	0.43445405240965	0.305525962612046	0.295322403106052	-0.0381888895142209	-0.138100882340036	-0.0936754339963254	0.188042884657678	0.297642856576203	0.188097030427667	0.0949534588589172	0.133989354500444	0.245361379225264	0.218097313039891	0.243869526595474	0.247629964430937	0.195377939165842	0.348297284895074	0.359767221104331	0.238448916640752	-0.0294661624152268	0.0623683814268615	-0.0716704257337872	0.245015144622585	0.286718278197321	0.311981937415297	0.140011500972998	0.0467337864512742	0.105131565329788	0.0889635519616694	0.420975685946397	0.293718712639445	0.24874396835271	0.0623119364992108	-0.191916337658151	-0.0441882771096757	-0.189513758666432	-0.0809480158494417	-0.168074188463544	-0.157320213647671	-0.137619150889397	0.195091965816834	0.321177200967153	-0.0206496706118741	0.239230512632776	0.225883579614404	-0.195146488753919	0.0737547608597652	0.189884099741711	0.187609002422218	0.190117082727609	-0.0069419309200187	0.174748169314181	0.373608001312571	-0.0780099567161322	0.405842203641602	0.163667838444703	-0.0118257571627954	-0.214919930494868	0.136714698396815	0.102112972511067	0.0617228146192207	0.207044914434307	-0.00430078835901212	-0.226148434507297	-0.0994958189050465	0.238609209323793	0.167234429104311	0.220478942548212	0.0967893583590392	0.0605825093903473	0.216761508670879	0.198020600640337	0.167394181527991	0.235015484179181	0.121944109080235	0.249183321701534	0.143598132784609	0.113044031139995	0.209067545477827	0.147982364108953	0.117251235407105	0.184829826022279	-0.0222981458218082	0.176601894149009	0.0643824982487848	0.265675436277663	0.300919486936387	0.0934243864389541	0.197661995873018	0.209179390467463	0.263033765113668	0.109421421935651	0.13333948454123	0.274956410889714	-0.0780968785531519	0.336552192227165	0.217017206641492	0.0282693964435812	0.0724862228291684	-0.113253708001969	0.00359389178271299	0.149858695253745	0.195353628377522	-0.324505645455149	0.124354863905565	-0.0361586745713436	-0.0717697488941735	-0.0138808343058891
TCGA-BR-6707-01	0.285865985095646	0.25528215933297	0.362961178283363	0.431273157789137	0.117055209830905	0.359897009687814	0.325376977702462	0.359575821464083	-0.0785064979156938	-0.16650232035306	-0.116647376851761	0.187629285302838	0.28340978747083	0.115530583489518	0.162759496116039	0.15164816453298	0.245126761515239	0.212658566097506	0.229482601667177	0.204912605925646	0.214718301706864	0.401396445901892	0.327291924134602	0.264864010665212	-0.19913629346783	0.0782585463430984	0.0604526787673025	0.249254369788383	0.320787021083654	0.263488074580075	0.191129320792278	0.0216235619668447	0.0660479075820117	0.147201375665171	0.447237249717956	-0.0554084396258345	0.235029216675563	-0.0562093555693879	-0.229859781297358	-0.0102889267807461	-0.138113899173767	-0.0231608652733354	-0.13696093844756	-0.0948790706332865	-0.0737424743190568	0.276172216697097	0.29391516279116	0.0823276910377879	0.266041398863103	0.239610250970252	-0.0784872992340504	0.0310407540143224	0.228425651921958	0.246522574943711	0.200482839659278	0.0322914406839363	0.180059989695617	0.439141681318725	0.0466929288693184	0.497839844237576	0.198293816929724	-0.00615339492033455	-0.176237370880572	0.147819466974434	0.120482732506111	0.0811052915731617	0.216003664694632	-0.0307588209527735	-0.186043162863965	-0.0847938531273233	0.214420054491357	0.180535338777265	0.272494807256106	0.126561537541591	0.0522577534459004	0.258741974231823	0.233326275738658	0.212609135675363	0.226697162057021	0.169498580262299	0.196623831123106	0.119256204304691	0.0594685414682908	0.166037603095986	0.133782566356418	0.221329722857314	0.165480195238667	-0.136413053602008	0.187999931765221	0.046871938519889	0.315851621302323	0.310716842776297	0.0675778530424031	0.126462370218538	0.131079278642604	0.163719301667171	0.171737005840163	0.100999330439206	0.253383957057595	0.0210186025740432	0.342854776296951	0.0826082139787685	0.0607426785767933	0.132537460573923	0.147434143982045	0.0875088128839106	0.177776302921109	0.285235203066599	-0.282372387511891	-0.0197532641990598	0.0202947934574397	-0.01379804301206	0.0343965164674718
TCGA-BR-6709-01	0.162011451637801	0.146719758664993	0.248736587040394	0.374402028651555	0.224295748052179	0.432665947894394	0.33607551757155	0.358395289780693	-0.229162920718999	-0.269451869648105	-0.244313511025171	0.135920637479376	0.280584606711341	0.163430422576041	0.172504819125149	0.201273882163591	0.191321665113256	0.15947441568636	0.258137476813304	0.244485301565363	0.202898632630028	0.425487163411652	0.331254119346116	0.258559244627671	-0.172003954708082	-0.0140830016782156	0.085679229370472	0.269720623374422	0.265005455335989	0.308537944204168	0.210826097071932	0.039380204665318	0.12621746491328	0.0832366383872749	0.475938057868313	-0.00168268821054084	0.224478598157243	-0.116566254465168	-0.275268751307091	-0.116788288601861	-0.245091201354614	-0.0397418329657773	-0.146473976547209	-0.132201401773073	-0.114892799442438	0.144395871142451	0.309139442369748	-0.0843003965204855	0.175537320389093	0.212686809157712	-0.220957675439911	0.0614413343502611	0.238978818361067	0.173612869623083	0.149238306336382	-0.0457438855457547	0.179470375997371	0.371290227845187	-0.061313850089681	0.380760050705784	0.149469825717552	-0.0877502332883967	-0.291879973109658	0.0799393865290812	0.0944735767255635	0.0341986423790979	0.209416431971399	-0.0515995212586886	-0.301561019630707	-0.145635993383206	0.265493141244018	0.185664315496235	0.264654598281202	0.112184034062052	0.0753061816912975	0.239814919619361	0.178610549592967	0.297005865663738	0.212873454120559	0.0522361169011429	0.22706094033145	0.0735121986828803	0.0270565563818421	0.185949429575659	0.13997670459987	0.232248153834005	0.16123616022213	-0.0590807278830194	0.170653002710277	0.0803492234625257	0.27222643169387	0.302981033098982	0.0522742120404734	0.187771851037295	0.245552371198499	0.260762301647212	0.154480077873347	0.0923523172280047	0.301466501220585	-0.0605865577733282	0.339477683567727	0.261001737266771	0.0905126083538979	0.145125147125636	-0.0983661328378453	0.00417306275499232	0.215046456561173	0.215135148961713	-0.38995584836223	0.100971409357039	-0.141429626244483	-0.170472940163428	-0.00582806933516113
TCGA-BR-6710-01	0.285356062924993	0.17478873402616	0.358776419367182	0.454605626204726	0.266986276213157	0.424576214402108	0.276020241118903	0.235565630970602	-0.105387066555554	-0.170663334409336	-0.149190507300166	0.282687365575549	0.280606592995134	0.179539925830945	0.10354732072878	0.133193214256658	0.284413183146496	0.25364998788903	0.261516217992297	0.261467408590795	0.212692059558114	0.447773831748794	0.306757291978155	0.305346201397105	0.00341970058668572	0.307870089091049	-0.0447255020536611	0.235753872857437	0.332437978418978	0.33800822168737	0.167186289362535	0.115049365729782	0.130822428326115	0.193429350909166	0.455564336740026	0.203119828825568	0.308575668207994	0.000187229709990202	-0.133380596190272	0.065660244940005	-0.061236299450881	-0.0939987730081736	-0.150909938482699	-0.0115817453183301	-0.0183872189166365	0.231018175319341	0.256663902572033	0.100089476124957	0.314176074818115	0.221876813718275	-0.0307974003389769	0.0356835476998693	0.26099845820094	0.27510344884113	0.302578710106747	0.165394221297873	0.210272802257584	0.420182887273341	0.0648691277142086	0.443563030836167	0.235416335395126	-0.00948140018735892	-0.0771656153357825	0.180148943106204	0.147800268335276	0.0945335719575966	0.28917100808738	0.0201263617721263	-0.145707308639839	-0.0670495355726195	0.232390443381403	0.146172252511148	0.192273937579895	0.122991386929787	0.159340460952701	0.257542599418501	0.330859074340512	0.119873306628379	0.226449689156359	0.12871703286916	0.296692193272669	0.188376901920423	0.114305805353237	0.169462262731617	0.131094281041133	0.0997805487264197	0.2570267265735	0.0551490051929739	0.224836044385234	0.123540140950585	0.372110471216425	0.311791132860461	0.223761027295811	0.154587341754629	0.127791175340093	0.265528693973393	0.170842667987897	0.144200962815758	0.311756295527797	-0.0662166548163061	0.353749300603673	0.171384033433856	0.026372896367215	0.245920479574151	0.0450426884478401	0.0619043416838425	0.165322402799309	0.318667425352662	-0.327705875026004	0.127404219164162	0.112588878196689	0.0806620298592583	-0.00497426676406185
TCGA-BR-6801-01	0.387965908616355	0.125380018799454	0.43326948839447	0.408107066993557	0.254030944055634	0.377384168876946	0.276051032309446	0.329330965782002	0.130697952609704	0.00129203456521221	0.0490372286958145	0.182853325905167	0.283389688867664	0.168366545610761	0.0806733142773951	0.186535032341	0.230528075964642	0.200116114271175	0.260159710007002	0.22601121281189	0.211472531906288	0.378194512392959	0.312228125751934	0.257508789114967	-0.0816653069508028	0.121012137174422	-0.0311889140951397	0.243173798780909	0.296667850833282	0.26890708959571	0.165613862319768	0.207695637524233	0.119166950636608	0.156989750498128	0.435723668219162	0.0110608818797325	0.241618316876928	0.0873297908510463	-0.162023006768849	-0.0428957995258113	-0.118609846335509	-0.071486396478665	-0.0954034442853758	-0.113252581651282	-0.0839679320808156	0.218309103124641	0.28167964087484	-0.0262316394913171	0.230431327365088	0.22434230732973	-0.154523078635507	0.0716891301284959	0.208859666635455	0.219565320354893	0.213011933305007	0.0310212638323342	0.158838833023943	0.40277694647465	-0.0265472288061449	0.422058308987345	0.326595148165303	0.101009651332175	-0.147481986991318	0.167498230474022	0.121581442749085	0.0712125383994694	0.220725444648666	0.000302217042768041	-0.175550831674883	-0.0811359179577794	0.22999862200106	0.157527568040772	0.238985861023881	0.122531542985598	0.0784039224902488	0.224186284237274	0.221892819580412	0.0920898822568179	0.216217905884448	0.141544393646676	0.262642380937311	0.176780208506286	0.0687240064745909	0.194942033602345	0.136884441236858	0.119890610571936	0.178314830733797	-0.0340297732175939	0.203785660802698	0.0590029164698485	0.277585736414282	0.312414227390577	0.0753027564132031	0.165237552586967	0.1489627240151	0.199318997923896	0.166729460270301	0.139334883486499	0.254967256730743	0.0217396731979425	0.355000872448876	0.216191849695042	0.0140227274636902	0.1314515048454	-0.0235964712078223	0.0287573066782787	0.146114733441255	0.321569133388571	-0.225810667712708	0.195030920317074	-0.0597818369854341	-0.100746691598183	0.0187045433914843
TCGA-BR-6802-01	0.327291942172274	0.170392315407589	0.236985651337195	0.399875023466792	0.279117192469613	0.357442549615556	0.327278166495191	0.377382494706594	-0.0301921148911174	-0.125104046796001	-0.0742793940885747	0.174131296793011	0.245584475970121	0.115832313699051	0.114553944306105	0.178558162454154	0.226554285512869	0.202833594019104	0.246564210491264	0.225469045008797	0.230745678793559	0.455992537053836	0.31144451381621	0.273274484540656	-0.174282836734361	0.0794879578655709	0.0632401345152558	0.241551032550164	0.279871635951856	0.301405786688783	0.218493578139899	0.0786360586143391	0.122279926931575	0.114013654449213	0.465557930760399	0.043334178485189	0.21606306535648	-0.033197761120878	-0.21337553793152	-0.0227810351254762	-0.165630224941301	-0.0762087244109024	-0.185880526383782	-0.0745592407987936	-0.082174010544072	0.166260630992244	0.204674104693579	-0.012348378354452	0.272760111621496	0.267896186563431	-0.191139013696006	0.0824050414518429	0.247168773237583	0.177105209895748	0.149062994359562	0.00704052691380699	0.204358401461493	0.402754890627812	-0.043403072060631	0.43474023847709	0.115699315397499	-0.0366860698994758	-0.195132265413123	0.154981474770963	0.13502084889053	0.0855161460528092	0.213290908221192	-0.0205984973130993	-0.164713280917435	-0.0617281670419956	0.177937404822754	0.172017350609042	0.275794699140735	0.0877108251812558	0.0363140159760383	0.247265853396372	0.198385311406518	0.235439747214796	0.218507008485899	0.143968338166184	0.230722166401496	0.106015787628203	0.0180109811454435	0.106069730326113	0.10122197489514	0.155710611789966	0.18415882372037	-0.0737320362865236	0.177755385365386	0.0484668780892418	0.293049191005413	0.295066421868138	0.127006836810375	0.150453100488766	0.147473435706591	0.182246135781269	0.151659509954255	0.134646693080867	0.240564572455253	-0.0132836566957256	0.301749365329213	0.203614210273825	0.0902497923171601	0.143554310245358	-0.0596373792375417	0.03632857779889	0.14145758236183	0.247724686023175	-0.123413947587303	0.256919783825139	-0.0427352855251122	-0.0962972171932575	0.0282729345084714
TCGA-BR-6803-01	0.305248020343275	0.102487930215987	0.249698690989906	0.408310444385823	0.297056858870344	0.448646711469542	0.284466261750894	0.280358547015652	0.0648855283983857	-0.0716545188969819	-0.0112569594681505	0.209404218240864	0.287856435753439	0.154950810999154	0.0804733400837529	0.143934166549152	0.259616321895482	0.234056650280732	0.295271406600401	0.281383351657137	0.17864200749345	0.34512515527651	0.31756921772716	0.249812918336443	-0.136716302878367	0.180341791407755	-0.0462711005325972	0.221672992880643	0.318148536034477	0.296583444436874	0.135735288279032	0.0334980306548309	0.084158070328553	0.128805966824357	0.447525559003954	0.272246358019684	0.251673735175407	0.014675311134041	-0.234958262953006	-0.01401214520357	-0.140331420517347	-0.107970046520146	-0.206255232284587	-0.12134797337187	-0.127941639684466	0.228498301469462	0.300248904563135	0.0289920060735745	0.264457026962637	0.226821690361374	-0.111643917570186	0.0705990993984846	0.198916626846964	0.202398330521032	0.208082915654424	0.047462811730401	0.186019521478051	0.415061411171272	0.0562027021736052	0.428535338728788	0.133750762098888	0.0311306462049325	-0.16545532890348	0.149887182177507	0.114179317953313	0.0771852307877768	0.198702201677055	0.0120442066237495	-0.21170643868029	-0.0872886548735743	0.210633792425679	0.15173126570956	0.202419488471405	0.0969987701034793	0.0678713758494956	0.227959833038641	0.235240430379693	0.149724166497636	0.229048626344274	0.121346278138252	0.254633086517496	0.171472265919882	0.140611441689644	0.227225623752653	0.169063141303124	0.152796709102033	0.191072326823787	0.0324011297453161	0.162399061004814	0.0677055667851807	0.323581348064285	0.276627824211115	0.114411673253233	0.158496759073599	0.145736760618092	0.209861241341584	0.0954154792796018	0.127905694610914	0.241086361637775	-0.0675357493378483	0.28385414388418	0.117469088215075	-0.0104272005228293	0.0834798265764056	-0.0105988065239798	0.0349141370543039	0.146172164510903	0.252777274112036	-0.300029663081522	0.0699006836459844	0.0220153808041089	-0.0236128031697107	-0.000102536973369812
TCGA-BR-6852-01	0.308759690559157	0.161339690446593	0.358563976473303	0.425081214409416	0.372385493530807	0.362477653855132	0.311050134530917	0.344218284655745	-0.115082275464532	-0.177503140955857	-0.133864259497962	0.181285314205456	0.281880008784194	0.161920017872319	0.132402918166738	0.217414322102743	0.240256674390686	0.219403368651885	0.237546619942839	0.215733855045904	0.234274998419937	0.427303466650838	0.311634491905637	0.275782053125679	-0.213044878454394	0.0682849802004547	0.0815108014811193	0.240539032088952	0.275270033149443	0.330842431097836	0.219105702130278	0.0749972345585928	0.124513737356252	0.123172610318513	0.459071742449895	0.136419885737241	0.220194349130417	-0.114206582852099	-0.254743344369591	-0.0594320172396318	-0.16597203525595	-0.0329280194648046	-0.146472384061597	-0.0859437831328143	-0.0618939464066232	0.176020056013201	0.227612031829793	-0.0225273413709262	0.278430655078102	0.253670938516835	-0.206644746015109	0.0812526073811539	0.254003983520145	0.200337275490387	0.165897676066641	0.017774004996774	0.198336825302385	0.405514247750718	-0.0371448632611827	0.427916765486753	0.204661514555863	-0.053771781312358	-0.204103069953251	0.134504360367986	0.135003846980142	0.11657705321594	0.238956715394652	-0.0119071623848894	-0.159254332361813	-0.0244171324365512	0.220141217788524	0.17029849599298	0.267525140906862	0.121030412996949	0.0240902619052154	0.237934578416299	0.218484210360174	0.254198586315578	0.205988336065433	0.148821078059189	0.224242399217173	0.0778338406148781	-0.000301627268101662	0.117149096521176	0.120746056288026	0.262463869245539	0.169160495840391	-0.0720492637327855	0.15916225417631	0.111993476829098	0.279375727648232	0.302134368888465	0.053183214335816	0.15432297567097	0.117990053591001	0.200934965350495	0.127630508776154	0.110969159232501	0.26051522709002	-0.0462287154678402	0.287071882952682	0.241259752071028	0.0690477815999768	0.0789423653596371	0.00835446086189036	0.0287632185110543	0.162574330903348	0.284049471388325	-0.240778713343488	0.280743451979449	-0.0704100601470797	-0.154366085692149	0.0109649016760059
TCGA-BR-7196-01	0.202726763820331	0.173281896124808	0.27066046785473	0.393635553392165	0.262549980726233	0.354358095144277	0.306802411303127	0.3219461969858	0.00220319719059054	-0.114921494582812	-0.0603807574090325	0.181878210535165	0.24638052601399	0.129660959855584	0.10945529136397	0.169804035347654	0.236200403353012	0.21834684898275	0.244502030977348	0.231800588007446	0.173941847609449	0.414971175716366	0.291555900729204	0.210852558740189	-0.13591200125739	0.0504179967391944	0.00779593608516102	0.215391954632383	0.290570398773463	0.271540333003241	0.18876976796886	0.0473213634063412	0.0965427920336251	0.0829701941783322	0.434546845999013	0.280303051541367	0.220536788392826	-0.0634671480280594	-0.241372319460401	-0.0262491939578858	-0.171021252282451	-0.0534538566767558	-0.160981740840786	-0.131701209125849	-0.123742624524527	0.19864781883778	0.244674949266784	0.0175896993587151	0.230617900008473	0.215224798900614	-0.123230449827945	0.0528430640192901	0.210501289422628	0.193852049811474	0.170012150844369	-0.00897736633533707	0.200692905403524	0.361754016638849	0.0364876176241116	0.426538365341108	0.141596706991159	0.00787871978009247	-0.205244082150415	0.121781741065366	0.0986493977436138	0.0706770426650479	0.227738304468145	-0.0260266169349012	-0.243861095940897	-0.10672710878162	0.210163647934413	0.166449110918896	0.234993852113522	0.105236673163781	0.0507865700790715	0.230590814769167	0.191332885661792	0.219272581432912	0.206842595796323	0.109572643980565	0.210276723717122	0.120203571747154	0.104326778785859	0.1964093217585	0.144311826436631	0.136127063763231	0.171455931565426	-0.0267373359016243	0.176586556692041	0.0445292443570126	0.298431361593208	0.303274825449255	0.103684743872264	0.156152968374991	0.173116359105778	0.248872063296359	0.12827976974081	0.101287540054142	0.279813294092777	-0.0678529514068965	0.303701893065991	0.229965343169777	0.0173749195838715	0.0458481065753355	-0.0266920299051567	0.028902517806147	0.14755271714054	0.226802050161591	-0.3630491723917	0.104989599737454	-0.0118895014749234	-0.0445907388255126	0.000547169895909364
TCGA-BR-7197-01	0.294034364680015	0.203140718642102	0.356186215222718	0.425738071908894	0.119128563831359	0.367320972866825	0.301286133220815	0.331064063739458	-0.14143859390609	-0.2023476946259	-0.183060406621617	0.19115973945056	0.279969819891787	0.149952296973908	0.137758972653008	0.138338898367502	0.223145579884667	0.203649615117334	0.249893954006604	0.252586815267817	0.212001983438133	0.396355259502689	0.306003159479538	0.251813359334634	-0.16083216843624	0.200643249223737	-0.0776338318755069	0.244756412685194	0.288585628565162	0.322488251512892	0.158704124201827	0.17899985323727	0.133341633540439	0.116248563530011	0.43776063228554	-0.0533762609373694	0.223197680604564	0.138525263656165	-0.198069341222876	-0.0482804850154367	-0.0835069014043099	-0.0658152036919104	-0.170116916602221	-0.16651973267631	-0.12075516471776	0.210022557775767	0.195172519862243	0.047999860002976	0.21631930045516	0.168706317121162	-0.0438283399826069	0.0281435882087219	0.228985159375876	0.216389165280472	0.187019508190346	0.0630355173657004	0.174244947978704	0.381652729241297	-0.0815485609121611	0.424830026166088	0.22642492790006	0.0350407042874084	-0.106879618601339	0.151130135525109	0.133702692110649	0.048956779928877	0.231231288035058	-0.0589084114089425	-0.223399820129284	-0.132631392449527	0.187995770267284	0.164349664330174	0.250809806940949	0.139064319717313	0.0927340883173074	0.214853537547524	0.242315389747764	0.0259376807975849	0.229352674358944	0.129423649014273	0.260716001284534	0.158075083786665	0.0424654519345492	0.159756401132699	0.103497405793801	0.142778925792367	0.184561787065596	0.00906714259926922	0.175019196607446	0.105963701712368	0.283534773298607	0.305887189346182	0.046113919451464	0.154283634297212	0.0986963663070223	0.225931282717826	0.193770457117149	0.119484900675371	0.312115347358267	-0.0363605508918618	0.410096800576094	0.252590682507082	-0.00208852905793451	0.0557561062147383	0.0151470610531776	0.0602306618117836	0.150857833808425	0.35124589802856	-0.326923165572784	0.0271067179186639	-0.00180833096786712	-0.048832210126926	0.0581164156628201
TCGA-BR-7704-01	0.389888907700101	0.258849177391471	0.40454537831039	0.400225717170054	0.243002206337543	0.445641219868569	0.31030918944008	0.328997542815084	-0.0553427918741973	-0.1444565661223	-0.0895217787292081	0.186676996159797	0.273824052514833	0.162273645584464	0.109116817671651	0.200958410380756	0.201173097842567	0.167560541635384	0.207046344935062	0.230376001670926	0.251451311281533	0.344017433175975	0.307200759097845	0.296021287908186	-0.179791035343472	0.0988629001990107	0.104190460901986	0.227642551462641	0.306753553216712	0.271769410653949	0.193869134757915	0.17925522998185	0.15096678029421	0.179690883124344	0.464695500254107	-0.135613664126537	0.223048637300568	-0.0381389747624496	-0.184653591386035	-0.0680078492534298	-0.146263313262753	-0.0521802750497778	-0.153577446768558	-0.120392440606544	-0.0717984464125679	0.122097155980371	0.308425956948043	-0.0332091290586693	0.213371665640272	0.175038096175867	-0.146333289882267	0.0177766789566324	0.223701966971506	0.24085793822385	0.173604538626513	0.0205022500084896	0.134302578178643	0.408133634950221	-0.000766604123158625	0.385862918020879	0.27206409216603	0.0411487293362768	-0.178174258078427	0.159148654292463	0.146373436362468	0.119823543896245	0.25715093612855	0.00773400335585352	-0.140415342229894	-0.0141073128535215	0.196475804524652	0.16123207976821	0.270634799740436	0.112736447001122	0.0799738822554635	0.221786609766313	0.206113198184541	0.145239572714714	0.192009683111813	0.040582835334188	0.239277012766807	0.126335170302987	0.0263536044458165	0.136705265263997	0.152819405162495	0.174643683117878	0.153267531267714	-0.0335438293297462	0.13532361562885	0.0350495285881796	0.305755535413364	0.309897266057141	-0.0109188367111008	0.180324423372274	0.0996977421295976	0.168239871304802	0.148797573704944	0.0824616545910616	0.270775236545535	0.00827405812740059	0.353209685564734	0.057372918691926	0.0431288397112229	0.0492499933578238	0.139146182737423	0.018671979270746	0.188266500464758	0.308975897419413	-0.328301911887566	0.182348502162062	-0.0451891904738656	-0.0817929001178701	-0.0140068424980394
